id,created_at,total_price,financial_status,order_number
2.15738E+12,5/15/20,8,paid,94265
2.15738E+12,5/15/20,8,paid,94267
2.15738E+12,5/15/20,8,paid,94269
2.15739E+12,5/15/20,8,paid,94270
2.15739E+12,5/15/20,8,paid,94273
2.15739E+12,5/15/20,8,paid,94274
2.15739E+12,5/15/20,8,paid,94276
2.15739E+12,5/15/20,8,paid,94277
2.15739E+12,5/15/20,8,paid,94280
2.15739E+12,5/15/20,8,paid,94281
2.15739E+12,5/15/20,8,paid,94282
2.15739E+12,5/15/20,8,paid,94283
2.15739E+12,5/15/20,8,paid,94284
2.15739E+12,5/15/20,8,paid,94285
2.15739E+12,5/15/20,8,paid,94286
2.15739E+12,5/15/20,8,paid,94287
2.15739E+12,5/15/20,8,paid,94288
2.15739E+12,5/15/20,8,paid,94290
2.15739E+12,5/15/20,8,paid,94291
2.15739E+12,5/15/20,8,paid,94292
2.15739E+12,5/15/20,8,paid,94294
2.15739E+12,5/15/20,8,paid,94295
2.15739E+12,5/15/20,8,paid,94296
2.15739E+12,5/15/20,8.57,paid,94297
2.15739E+12,5/15/20,8,paid,94298
2.15739E+12,5/15/20,8,paid,94299
2.15739E+12,5/15/20,8,paid,94301
2.15739E+12,5/15/20,8,paid,94302
2.15739E+12,5/15/20,8,paid,94303
2.15739E+12,5/15/20,8,paid,94304
2.15739E+12,5/15/20,8,paid,94305
2.15739E+12,5/15/20,6,paid,94306
2.15739E+12,5/15/20,8,paid,94307
2.15739E+12,5/15/20,8,paid,94308
2.15739E+12,5/15/20,8,paid,94310
2.1574E+12,5/15/20,8,paid,94311
2.1574E+12,5/15/20,8,paid,94312
2.1574E+12,5/15/20,8,paid,94313
2.1574E+12,5/15/20,8,paid,94314
2.1574E+12,5/15/20,8,paid,94316
2.1574E+12,5/15/20,8,paid,94317
2.1574E+12,5/15/20,8,paid,94318
2.1574E+12,5/15/20,8,paid,94322
2.1574E+12,5/15/20,8,paid,94324
2.1574E+12,5/15/20,8,paid,94325
2.1574E+12,5/15/20,8,paid,94326
2.1574E+12,5/15/20,8,paid,94328
2.15748E+12,5/15/20,8,paid,94330
2.15748E+12,5/15/20,8,paid,94331
2.15753E+12,5/15/20,8,paid,94336
2.15754E+12,5/15/20,8,paid,94338
2.15755E+12,5/15/20,8,paid,94341
2.15762E+12,5/15/20,8,paid,94348
2.15765E+12,5/15/20,8,paid,94349
2.15765E+12,5/15/20,8,paid,94350
2.15766E+12,5/15/20,8,paid,94351
2.15767E+12,5/15/20,8,paid,94353
2.15767E+12,5/15/20,8,paid,94354
2.15768E+12,5/15/20,8,paid,94355
2.1577E+12,5/15/20,8,paid,94356
2.1577E+12,5/15/20,8,paid,94357
2.15771E+12,5/15/20,8,paid,94358
2.15771E+12,5/15/20,8,paid,94359
2.15772E+12,5/15/20,8,paid,94360
2.15772E+12,5/15/20,8,paid,94361
2.15773E+12,5/15/20,8,paid,94362
2.15773E+12,5/15/20,8,paid,94363
2.15774E+12,5/15/20,8,paid,94364
2.15775E+12,5/15/20,8,paid,94365
2.15775E+12,5/15/20,8,paid,94366
2.15775E+12,5/15/20,8.57,paid,94367
2.15779E+12,5/15/20,8,paid,94368
2.15785E+12,5/15/20,8,paid,94371
2.15789E+12,5/15/20,6.8,paid,94373
2.15792E+12,5/15/20,8,paid,94375
2.15793E+12,5/15/20,8,paid,94376
2.15794E+12,5/15/20,8,paid,94377
2.15796E+12,5/15/20,8,paid,94378
2.15797E+12,5/15/20,8,paid,94379
2.15797E+12,5/15/20,8,paid,94380
2.15798E+12,5/15/20,8,paid,94381
2.15802E+12,5/15/20,8,paid,94382
2.15804E+12,5/15/20,8,paid,94384
2.15813E+12,5/15/20,8,paid,94387
2.15813E+12,5/15/20,8,paid,94388
2.15814E+12,5/15/20,8.57,paid,94389
2.15814E+12,5/15/20,8,paid,94390
2.15816E+12,5/15/20,8,paid,94391
2.15818E+12,5/15/20,8,paid,94392
2.15818E+12,5/15/20,8,paid,94393
2.15818E+12,5/15/20,7.2,paid,94394
2.15819E+12,5/15/20,8,paid,94395
2.1582E+12,5/15/20,8,paid,94396
2.15822E+12,5/15/20,8,paid,94398
2.15823E+12,5/15/20,8,paid,94399
2.15823E+12,5/15/20,8,paid,94400
2.15824E+12,5/15/20,8,paid,94401
2.15824E+12,5/15/20,8,paid,94402
2.15824E+12,5/15/20,8,paid,94403
2.15824E+12,5/15/20,8,paid,94404
2.15826E+12,5/15/20,8,paid,94405
2.15826E+12,5/15/20,8,paid,94406
2.15827E+12,5/15/20,0,paid,94416
2.15827E+12,5/15/20,0,paid,94417
2.15827E+12,5/15/20,0,paid,94418
2.15827E+12,5/15/20,0,paid,94419
2.15827E+12,5/15/20,0,paid,94420
2.15827E+12,5/15/20,0,paid,94421
2.15827E+12,5/15/20,0,paid,94422
2.15828E+12,5/15/20,0,paid,94423
2.15828E+12,5/15/20,0,paid,94424
2.15828E+12,5/15/20,0,paid,94425
2.15828E+12,5/15/20,0,paid,94426
2.15828E+12,5/15/20,0,paid,94427
2.15828E+12,5/15/20,8,paid,94433
2.15829E+12,5/15/20,8,paid,94434
2.15831E+12,5/15/20,8,paid,94435
2.15831E+12,5/15/20,8,paid,94436
2.15831E+12,5/15/20,8,paid,94437
2.15834E+12,5/15/20,8,paid,94440
2.15834E+12,5/15/20,8,paid,94441
2.15835E+12,5/15/20,8,paid,94442
2.15838E+12,5/15/20,0,paid,94443
2.15841E+12,5/15/20,8,paid,94444
2.15841E+12,5/15/20,8,paid,94446
2.15841E+12,5/15/20,8.57,paid,94447
2.15842E+12,5/15/20,8,paid,94448
2.15842E+12,5/15/20,8,paid,94449
2.15844E+12,5/15/20,8,paid,94450
2.15846E+12,5/15/20,6.4,paid,94451
2.15846E+12,5/15/20,0,paid,94452
2.15846E+12,5/15/20,0,paid,94453
2.15847E+12,5/15/20,8,paid,94454
2.15847E+12,5/15/20,8,paid,94455
2.15847E+12,5/15/20,0,paid,94456
2.15849E+12,5/15/20,8,paid,94457
2.15849E+12,5/15/20,8,paid,94458
2.15849E+12,5/15/20,8,paid,94459
2.15849E+12,5/15/20,8,paid,94460
2.1585E+12,5/15/20,8,paid,94461
2.1585E+12,5/15/20,8,paid,94462
2.1585E+12,5/15/20,8,paid,94463
2.1585E+12,5/15/20,8,paid,94464
2.1585E+12,5/15/20,8,paid,94465
2.1585E+12,5/15/20,5,paid,94466
2.1585E+12,5/15/20,8,paid,94467
2.1585E+12,5/15/20,8,paid,94468
2.1585E+12,5/15/20,5,paid,94470
2.1585E+12,5/15/20,8,paid,94471
2.1585E+12,5/15/20,8,paid,94472
2.1585E+12,5/15/20,5,paid,94473
2.15851E+12,5/15/20,8,paid,94474
2.15851E+12,5/15/20,8,paid,94475
2.15851E+12,5/15/20,8,paid,94476
2.15851E+12,5/15/20,8,paid,94477
2.15851E+12,5/15/20,8,paid,94478
2.15851E+12,5/15/20,8,paid,94479
2.15851E+12,5/15/20,8,paid,94480
2.15851E+12,5/15/20,8,paid,94481
2.15851E+12,5/15/20,8,paid,94482
2.15851E+12,5/15/20,8,paid,94483
2.15851E+12,5/15/20,8,paid,94484
2.15851E+12,5/15/20,5,paid,94485
2.15851E+12,5/15/20,8,paid,94487
2.15852E+12,5/15/20,8,paid,94488
2.15852E+12,5/15/20,5,paid,94489
2.15852E+12,5/15/20,8,paid,94490
2.15852E+12,5/15/20,8,paid,94491
2.15852E+12,5/15/20,8,paid,94492
2.15852E+12,5/15/20,8,paid,94494
2.15852E+12,5/15/20,8.57,paid,94495
2.15853E+12,5/15/20,8,paid,94496
2.15853E+12,5/15/20,8,paid,94497
2.15853E+12,5/15/20,8,paid,94498
2.15853E+12,5/15/20,8,paid,94499
2.15856E+12,5/15/20,8,paid,94501
2.15856E+12,5/15/20,8,paid,94502
2.15858E+12,5/15/20,8,paid,94503
2.15858E+12,5/15/20,8,paid,94504
2.15858E+12,5/15/20,8,paid,94505
2.1586E+12,5/15/20,6.8,paid,94506
2.1586E+12,5/15/20,40,paid,94507
2.15861E+12,5/15/20,8,paid,94508
2.15865E+12,5/15/20,0,paid,94509
2.15865E+12,5/15/20,8,paid,94510
2.15866E+12,5/15/20,8,paid,94511
2.15869E+12,5/15/20,8,paid,94512
2.15869E+12,5/15/20,8,paid,94513
2.1587E+12,5/15/20,8,paid,94514
2.15872E+12,5/15/20,8,paid,94515
2.15872E+12,5/15/20,8,paid,94516
2.15873E+12,5/15/20,8,paid,94517
2.15874E+12,5/15/20,8,paid,94518
2.15875E+12,5/15/20,8,paid,94519
2.15875E+12,5/15/20,8,paid,94520
2.15876E+12,5/15/20,8,paid,94521
2.15876E+12,5/15/20,8,paid,94522
2.15877E+12,5/15/20,40,paid,94523
2.15878E+12,5/15/20,8,paid,94524
2.15879E+12,5/15/20,8,paid,94525
2.15879E+12,5/15/20,8.57,paid,94526
2.15879E+12,5/15/20,8,paid,94527
2.15879E+12,5/15/20,8,paid,94528
2.1588E+12,5/15/20,8,paid,94529
2.1588E+12,5/15/20,8,paid,94530
2.15881E+12,5/15/20,8,paid,94531
2.15882E+12,5/15/20,8,paid,94533
2.15883E+12,5/15/20,8,paid,94534
2.16051E+12,5/16/20,8,paid,95382
2.16052E+12,5/16/20,6.86,paid,95383
2.16054E+12,5/16/20,12,paid,95384
2.16054E+12,5/16/20,8,paid,95385
2.16055E+12,5/16/20,8,paid,95387
2.16057E+12,5/16/20,8,paid,95388
2.16057E+12,5/16/20,8,paid,95389
2.16058E+12,5/16/20,8,paid,95390
2.16059E+12,5/16/20,8,paid,95391
2.16059E+12,5/16/20,8,paid,95392
2.16062E+12,5/16/20,8,paid,95393
2.16062E+12,5/16/20,8,paid,95394
2.16063E+12,5/16/20,8,paid,95395
2.15883E+12,5/16/20,8,paid,94535
2.15883E+12,5/16/20,8,paid,94536
2.15883E+12,5/16/20,8,paid,94537
2.15884E+12,5/16/20,8,paid,94538
2.15885E+12,5/16/20,8,paid,94540
2.15886E+12,5/16/20,8,paid,94542
2.15886E+12,5/16/20,8,paid,94543
2.15888E+12,5/16/20,6.86,paid,94544
2.1589E+12,5/16/20,8,paid,94545
2.15891E+12,5/16/20,8,paid,94546
2.15891E+12,5/16/20,8,paid,94547
2.15892E+12,5/16/20,6.4,paid,94548
2.15893E+12,5/16/20,6.4,paid,94549
2.15893E+12,5/16/20,8,paid,94550
2.15893E+12,5/16/20,8,paid,94551
2.15894E+12,5/16/20,8,paid,94552
2.15894E+12,5/16/20,8,paid,94553
2.15895E+12,5/16/20,6.4,paid,94554
2.15895E+12,5/16/20,8,paid,94555
2.15895E+12,5/16/20,6.4,paid,94556
2.15897E+12,5/16/20,8,paid,94557
2.15898E+12,5/16/20,8,paid,94558
2.159E+12,5/16/20,8,paid,94559
2.15902E+12,5/16/20,8,paid,94560
2.15902E+12,5/16/20,8,paid,94561
2.15902E+12,5/16/20,8,paid,94562
2.15903E+12,5/16/20,8,paid,94564
2.15904E+12,5/16/20,8,paid,94565
2.15904E+12,5/16/20,8,paid,94566
2.15905E+12,5/16/20,8,paid,94568
2.15907E+12,5/16/20,8,paid,94569
2.15908E+12,5/16/20,8,paid,94570
2.15908E+12,5/16/20,8,paid,94571
2.15909E+12,5/16/20,8,paid,94572
2.15909E+12,5/16/20,8,paid,94574
2.15911E+12,5/16/20,40,paid,94575
2.15912E+12,5/16/20,8,paid,94576
2.15912E+12,5/16/20,8,paid,94577
2.15913E+12,5/16/20,8,paid,94578
2.15913E+12,5/16/20,8,paid,94579
2.15913E+12,5/16/20,8,paid,94580
2.15915E+12,5/16/20,8,paid,94582
2.15916E+12,5/16/20,8,paid,94583
2.15916E+12,5/16/20,8,paid,94584
2.15916E+12,5/16/20,6.4,paid,94585
2.15916E+12,5/16/20,8,paid,94586
2.15916E+12,5/16/20,8,paid,94587
2.15917E+12,5/16/20,8,paid,94588
2.15918E+12,5/16/20,8,paid,94589
2.15918E+12,5/16/20,6.8,paid,94590
2.1592E+12,5/16/20,8,paid,94591
2.1592E+12,5/16/20,8,paid,94592
2.15921E+12,5/16/20,8,paid,94593
2.15921E+12,5/16/20,8,paid,94594
2.15922E+12,5/16/20,8,paid,94595
2.15923E+12,5/16/20,8,paid,94596
2.15927E+12,5/16/20,8,paid,94597
2.15927E+12,5/16/20,8,paid,94598
2.15933E+12,5/16/20,8,paid,94599
2.15936E+12,5/16/20,8,paid,94600
2.15936E+12,5/16/20,5,paid,94603
2.15936E+12,5/16/20,5,paid,94604
2.15936E+12,5/16/20,5,paid,94605
2.15936E+12,5/16/20,8,paid,94606
2.15936E+12,5/16/20,8,paid,94607
2.15936E+12,5/16/20,8,paid,94608
2.15936E+12,5/16/20,8,paid,94609
2.15936E+12,5/16/20,8,paid,94610
2.15936E+12,5/16/20,8,paid,94612
2.15936E+12,5/16/20,8,paid,94613
2.15936E+12,5/16/20,8,paid,94614
2.15936E+12,5/16/20,8,paid,94615
2.15936E+12,5/16/20,8,paid,94619
2.15936E+12,5/16/20,8,paid,94620
2.15936E+12,5/16/20,8,paid,94621
2.15936E+12,5/16/20,8,paid,94622
2.15936E+12,5/16/20,8,paid,94623
2.15936E+12,5/16/20,8,paid,94624
